method,sample_size,replicate,sampled_files,feature,metric,value
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",category,percentual_error,69.05729378301504
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",category,time,958.1167
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",procedure,levenshtein,11756.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",procedure,number_of_characters,15262.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",procedure,percentual_error,77.02791246232474
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",procedure,time,943.50543
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",appropriateness_category,levenshtein,7973.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",appropriateness_category,number_of_characters,10388.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",appropriateness_category,percentual_error,76.75202156334232
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",appropriateness_category,time,943.50543
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",relative_radiation_level,levenshtein,823.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",relative_radiation_level,number_of_characters,1044.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",relative_radiation_level,percentual_error,78.83141762452107
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",relative_radiation_level,time,943.50543
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",subcategory,levenshtein,40225.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",subcategory,number_of_characters,54649.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",subcategory,percentual_error,73.60610441179162
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",subcategory,time,943.50543
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",category,levenshtein,11003.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",category,number_of_characters,14858.0
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",category,percentual_error,74.05438147799165
tabula,9.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",category,time,943.50543
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",procedure,levenshtein,9184.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",procedure,number_of_characters,13233.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",procedure,percentual_error,69.40225194589284
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",procedure,time,908.14915
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",appropriateness_category,levenshtein,6347.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",appropriateness_category,number_of_characters,9218.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",appropriateness_category,percentual_error,68.85441527446301
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",appropriateness_category,time,908.14915
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",relative_radiation_level,levenshtein,683.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",relative_radiation_level,number_of_characters,946.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",relative_radiation_level,percentual_error,72.19873150105708
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",relative_radiation_level,time,908.14915
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",subcategory,levenshtein,34185.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",subcategory,number_of_characters,52252.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",subcategory,percentual_error,65.42333307815969
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",subcategory,time,908.14915
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",category,levenshtein,9183.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",category,number_of_characters,13752.0
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",category,percentual_error,66.77574171029669
tabula,9.0,9.0,"['guideline_thoracic_outlet_syndrome.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|']",category,time,908.14915
tabula,9.0,10.0,"['guideline_hematuria.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|']",procedure,levenshtein,9090.0
tabula,9.0,10.0,"['guideline_hematuria.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|']",procedure,number_of_characters,13139.0
tabula,9.0,10.0,"['guideline_hematuria.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|']",procedure,percentual_error,69.18334728670371
